,rank,artist_names,artist_individual,artist_id,artist_genre,track_name,release_date,album_num_tracks,album_cover,peak_rank,previous_rank,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,release_year
30977,162,Adele,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,british soul,Send My Love (To Your New Lover),2015-11-20,11,https://i.scdn.co/image/ab67616d0000b273f1ea3305aa003425dda05882,77,-1,0.688,0.533,6,0,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079.0,2015
4297,161,Babasónicos,Babasónicos,spotify:artist:2F9pvj94b52wGKs0OqiNi2,argentine rock,Paradoja,2022-04-28,11,https://i.scdn.co/image/ab67616d0000b27300f59ea5259d4d34d0157506,161,-1,0.811,0.645,9,0,-6.989,0.046,0.0534,0.0018,0.0537,0.824,110.02,179024.0,2022
29583,161,Foster The People,Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,rock,Pumped Up Kicks,2011-05-23,10,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,100,170,0.733,0.71,5,0,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0,2011
249,161,Ozuna,Ozuna,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,latin,Caramelo,2020-09-04,20,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55,1,120,0.735,0.791,6,1,-4.462,0.0679,0.0529,0.000146,0.145,0.697,168.087,217240.0,2020
15303,161,"LiL CaKe, Luck Ra, Oscu",LiL CaKe,spotify:artist:0niAkxgT6y57bRbT0Ge94z,trap argentino,Star,2021-07-14,1,https://i.scdn.co/image/ab67616d0000b2739cdc8ce74b0553ba52cebfac,161,168,0.655,0.814,0,0,-3.977,0.133,0.159,0.0,0.125,0.297,140.118,196995.0,2021
66,161,DEKKO,DEKKO,spotify:artist:6ZvYYrrfpb1Z7kICDyxWQE,reggaeton,12x3,2021-12-21,1,https://i.scdn.co/image/ab67616d0000b273bb49914585bf94cff80c691a,115,144,0.869,0.727,2,1,-4.956,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200.0,2021
41100,161,"Shawn Mendes, Camila Cabello",Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,canadian pop,Señorita,2019-06-19,16,https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563,1,149,0.759,0.548,9,0,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967,190800.0,2019
12323,161,"Blessd, Javiielo, Neutro Shorty, Big Soto",Blessd,spotify:artist:1TA5sGRlKUJXBN4ZyJuDIX,reggaeton,Dos Problemas (feat. Big Soto) - Remix,2021-08-06,1,https://i.scdn.co/image/ab67616d0000b273b8d8868e623782ce1bc05808,161,173,0.728,0.527,7,1,-7.508,0.227,0.57,0.0,0.13,0.817,168.017,243217.0,2021
35935,161,My Chemical Romance,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,pop punk,The Foundations of Decay,2022-05-12,1,https://i.scdn.co/image/ab67616d0000b2736e30fdfa40ded68773542d56,161,-1,0.363,0.67,1,0,-6.652,0.0552,0.000582,0.548,0.317,0.198,150.15,360760.0,2022
9075,161,"Anitta, Justin Quiles",Anitta,spotify:artist:7FNnA9vBm6EKceENgCGRMb,funk carioca,Envolver Remix,2022-02-17,1,https://i.scdn.co/image/ab67616d0000b273ea12650c710154b04c2da0d8,110,129,0.824,0.819,4,0,-4.336,0.0786,0.125,2.45e-05,0.137,0.616,92.001,182863.0,2022
10782,161,Propanity,Super Yei,spotify:artist:6HqgxkTt9KGyt27zYrwVan,reggaeton,Lean,2017-03-31,1,https://i.scdn.co/image/ab67616d0000b27355fd948694de3039b1f87c76,15,141,0.863,0.669,6,0,-5.952,0.282,0.111,0.0,0.0569,0.947,164.062,260545.0,2017
32203,161,Peach PRC,Peach PRC,spotify:artist:006j2rer9tZJCYniu7SaWS,alt z,God Is A Freak,2022-02-03,1,https://i.scdn.co/image/ab67616d0000b273cef51088373cbcba6b8ab28b,66,100,0.569,0.405,3,1,-6.697,0.0606,0.219,0.0,0.133,0.648,99.71,187229.0,2022
19210,161,"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell",Nio Garcia,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,latin,Mírame - Remix,2020-07-24,18,https://i.scdn.co/image/ab67616d0000b273d7097c9ef004af43f08713d5,81,-1,0.739,0.832,1,1,-3.244,0.151,0.119,1.35e-05,0.245,0.776,176.04,377580.0,2020
30422,161,Foo Fighters,Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,rock,Everlong,1997-05-20,14,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b,161,-1,0.413,0.881,11,0,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547.0,1997
43907,161,"Lil Nas X, Doja Cat",Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,pop,SCOOP (feat. Doja Cat),2021-09-17,15,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,51,51,0.841,0.527,6,1,-8.116,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164.0,2021
30290,160,Taylor Swift,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,Ronan (Taylor's Version),2021-11-12,30,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,160,-1,0.623,0.279,0,1,-10.802,0.031,0.661,0.0,0.193,0.38,116.04,264253.0,2021
2983,160,Duki,Duki,spotify:artist:1bAftSH8umNcGZ0uyV7LMg,trap latino,Sudor y Trabajo,2021-04-22,18,https://i.scdn.co/image/ab67616d0000b273305240b65c28020de3aac8eb,70,70,0.66,0.857,5,1,-5.302,0.0636,0.511,0.0,0.232,0.675,145.899,180513.0,2021
1997,160,Banda XXI,Banda XXI,spotify:artist:4She1focTkX0pwpJUtS5eo,cuarteto,Que Bonito,1999-08-21,12,https://i.scdn.co/image/ab67616d0000b27304e4f979e1b97b18de6f8a84,146,-1,0.778,0.813,5,1,-6.486,0.0304,0.371,8.16e-05,0.148,0.962,140.031,238533.0,1999
30010,160,Taylor Swift,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,Shake It Off,2014-01-01,19,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,112,158,0.647,0.8,7,1,-5.384,0.165,0.0647,0.0,0.334,0.942,160.078,219200.0,2014
248,160,Fer Palacio,Fer Palacio,spotify:artist:4frBEXn8nhWzOVwfCSpuYB,rkt,Previa y Cachengue 35 - Remix,2020-11-12,1,https://i.scdn.co/image/ab67616d0000b27344414f6231ddc7105733cfdf,46,-1,0.729,0.69,11,0,-7.966,0.118,0.112,2.11e-06,0.319,0.78,100.073,739389.0,2020
6223,160,WOS,WOS,spotify:artist:5YCc6xS5Gpj3EkaYGdjyNK,trap argentino,LLENO DE ZAFIROS,2021-11-18,13,https://i.scdn.co/image/ab67616d0000b273cdb97c1de867f1b7ae0dc443,160,-1,0.398,0.693,0,1,-4.787,0.286,0.572,0.0,0.0921,0.657,76.023,220223.0,2021
7247,160,"Bizarrap, L-Gante",Bizarrap,spotify:artist:716NhGYqD1jl2wI1Qkgq36,trap argentino,"L-Gante: Bzrp Music Sessions, Vol.38",2021-03-10,1,https://i.scdn.co/image/ab67616d0000b273dada4e65cefce3bdc16a8dae,1,-1,0.553,0.819,2,1,-3.083,0.257,0.368,1.36e-05,0.0915,0.761,87.913,192348.0,2021
6950,160,"Coldplay, BTS",Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,pop,My Universe,2021-10-15,12,https://i.scdn.co/image/ab67616d0000b273ec10f247b100da1ce0d80b6d,56,150,0.573,0.711,1,0,-6.268,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,2021
41831,160,"BROCKHAMPTON, A$AP Rocky, A$AP Ferg",BROCKHAMPTON,spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,hip hop,BANKROLL (feat. A$AP Rocky & A$AP Ferg),2021-04-09,13,https://i.scdn.co/image/ab67616d0000b273bcfe3442f0a375df1d21efcf,160,-1,0.784,0.539,7,0,-8.938,0.274,0.0818,0.0,0.106,0.576,149.059,202560.0,2021
41098,160,"Justin Bieber, Quavo",Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,pop,Intentions (feat. Quavo),2020-02-14,17,https://i.scdn.co/image/ab67616d0000b2737fe4a82a08c4f0decbeddbc6,2,152,0.806,0.546,9,1,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986,212867.0,2020
1232,160,Bad Bunny,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,BOOKER T,2020-11-27,16,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,70,136,0.883,0.6,7,1,-7.188,0.37,0.114,7.94e-06,0.0931,0.691,113.903,156430.0,2020
40093,160,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,pop,Can't Hold Us (feat. Ray Dalton),2012-10-09,15,https://i.scdn.co/image/ab67616d0000b27398a02fef3a8b1d80a0f164ec,101,173,0.641,0.922,2,1,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343.0,2012
778,160,Morat,Morat,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,latin,No Se Va,2018-10-25,12,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,158,162,0.734,0.685,0,1,-5.37,0.0453,0.117,0.0,0.109,0.754,92.042,216753.0,2018
36213,160,Coldplay,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,pop,Christmas Lights,2010-12-01,1,https://i.scdn.co/image/ab67616d0000b2735f30d36db3dd22681531d1da,48,-1,0.315,0.418,7,1,-9.146,0.0299,0.131,0.000679,0.0836,0.237,129.116,242496.0,2010
44481,159,"Jack Harlow, Justin Timberlake",Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,Parent Trap (feat. Justin Timberlake),2022-05-05,15,https://i.scdn.co/image/ab67616d0000b273fd1a49a5b8b9eca67f3911d8,159,-1,0.878,0.523,1,1,-7.653,0.12,0.283,0.000155,0.116,0.422,92.05,189876.0,2022
40789,159,"Bruno Mars, Anderson .Paak, Silk Sonic",Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,dance pop,Blast Off,2021-11-11,9,https://i.scdn.co/image/ab67616d0000b273bd5010fd3868c08323bf6d41,159,-1,0.482,0.548,11,1,-9.946,0.0373,0.0363,2.28e-06,0.3,0.346,76.017,284870.0,2021
37471,159,Johnny Cash,Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,outlaw country,The Little Drummer Boy,1963-11-14,12,https://i.scdn.co/image/ab67616d0000b273b1dc21e8398cbc76137874a0,100,-1,0.686,0.497,0,0,-10.422,0.0579,0.967,0.000416,0.105,0.559,118.871,152267.0,1963
13821,159,"Sech, Daddy Yankee, J Balvin",Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,reggaeton,Sal y Perrea - Remix,2021-09-30,1,https://i.scdn.co/image/ab67616d0000b27387e771f79c7ba79013540139,100,131,0.819,0.955,7,0,-0.521,0.0908,0.161,2.08e-05,0.289,0.725,89.959,226500.0,2021
32743,159,Pop Smoke,Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,Element,2020-02-07,13,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,148,-1,0.772,0.878,2,1,-4.22,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747.0,2020
7550,159,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",Nio Garcia,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,trap latino,La Jeepeta - Remix,2020-07-24,18,https://i.scdn.co/image/ab67616d0000b273d7097c9ef004af43f08713d5,1,156,0.814,0.714,4,0,-4.65,0.207,0.297,4.89e-06,0.091,0.789,176.013,345241.0,2020
2520,159,Doja Cat,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,pop,Ain't Shit,2021-06-25,14,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,159,-1,0.855,0.488,3,1,-4.601,0.208,0.506,0.0,0.347,0.619,124.097,174253.0,2021
65,159,La K'onga,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,Ya No Más,2020-11-13,18,https://i.scdn.co/image/ab67616d0000b273cc4d3e2cc70f5a3934d61e1e,104,146,0.711,0.674,1,1,-7.121,0.0421,0.39,2.58e-05,0.0985,0.757,153.185,185914.0,2020
29717,159,Trinidad Cardona,Trinidad Cardona,spotify:artist:4wP1kxjUsc9IR4Iy2smL7o,0,Dinero,2018-02-02,1,https://i.scdn.co/image/ab67616d0000b27338c99f64fec0cfebda3bfb6f,159,-1,0.708,0.782,2,1,-4.687,0.0674,0.00772,0.0,0.107,0.484,119.997,160880.0,2018
1049,159,Anuel AA,Anuel AA,spotify:artist:2R21vXR83lH98kGeO99Y66,trap latino,Dictadura,2021-10-28,1,https://i.scdn.co/image/ab67616d0000b273eaae903e14edf43710108c46,159,-1,0.822,0.708,1,0,-4.651,0.0825,0.169,1.84e-05,0.114,0.456,94.974,208008.0,2021
777,159,Manuel Turizo,Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B,colombian pop,La Bachata,2022-05-26,1,https://i.scdn.co/image/ab67616d0000b273c9f744b0d62da795bc21d04a,159,-1,0.835,0.679,7,0,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638.0,2022
10780,159,"Camilo, Pedro Capó",Camilo,spotify:artist:28gNT5KBp7IjEOQoevXf9N,latin pop,Tutu,2020-04-17,10,https://i.scdn.co/image/ab67616d0000b273b4da01f3f98d18af9432e3dd,4,154,0.727,0.838,9,1,-2.435,0.0472,0.297,0.0,0.0603,0.933,145.995,179339.0,2020
11072,158,"Luis Fonsi, Rauw Alejandro",Luis Fonsi,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,latin,Vacío,2021-02-19,1,https://i.scdn.co/image/ab67616d0000b273fae12adb2a3ac1eaa41698c2,158,-1,0.747,0.824,0,1,-2.316,0.0738,0.0283,0.0,0.0792,0.628,166.005,167800.0,2021
9350,158,"Mora, Feid",Mora,spotify:artist:0Q8NcsJwoCbZOHHW63su5S,latin,LA INOCENTE,2022-04-01,15,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3,158,191,0.757,0.789,5,0,-3.46,0.0583,0.307,0.0,0.0717,0.464,91.911,202174.0,2022
38175,158,Ed Sheeran,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,pop,First Times,2021-10-29,14,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,50,50,0.587,0.267,8,1,-9.206,0.0349,0.84,0.0,0.121,0.352,98.845,185853.0,2021
41246,158,"Fumez The Engineer, Sava, OTP, BM X MINI",Fumez The Engineer,spotify:artist:0ksX396B3t2Gt8kwr0BJZk,uk drill,TPL x Fumez The Engineer - Plugged In Freestyle,2020-10-01,1,https://i.scdn.co/image/ab67616d0000b2734cbd0294841417f4c42d5d4c,158,-1,0.877,0.419,10,0,-14.419,0.512,0.0837,0.0,0.12,0.255,140.012,217714.0,2020
6948,158,"Aitana, Nicki Nicole",Aitana,spotify:artist:7eLcDZDYHXZCebtQmVFL25,latin pop,Formentera,2021-12-02,1,https://i.scdn.co/image/ab67616d0000b273dfaf531c134da0024b7d1924,126,138,0.781,0.645,1,0,-4.136,0.0399,0.0903,1.58e-06,0.226,0.803,128.007,207333.0,2021
415,158,Ed Sheeran,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,pop,Bad Habits,2021-10-29,14,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,71,165,0.807,0.893,11,0,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747.0,2021
29861,158,Billie Eilish,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,art pop,Male Fantasy,2021-07-30,16,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,66,66,0.687,0.288,2,1,-10.415,0.045,0.863,0.0,0.0986,0.308,110.927,194887.0,2021
29581,158,NF,NF,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,hip hop,Let You Down,2017-10-06,16,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,4,171,0.662,0.714,5,0,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,212120.0,2017
2337,157,Trueno,Trueno,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz,trap argentino,FUCK EL POLICE,2022-05-12,15,https://i.scdn.co/image/ab67616d0000b2732ccbe28be97225ae844bef55,157,-1,0.594,0.786,10,0,-4.327,0.369,0.313,0.0,0.1,0.113,90.837,157554.0,2022
33861,157,My Chemical Romance,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,emo,Teenagers,2006-10-23,14,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,157,-1,0.463,0.857,4,1,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,161920.0,2006
17690,157,"Natti Natasha, Daddy Yankee, Wisin & Yandel",Natti Natasha,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,latin,Mayor Que Usted,2022-06-17,1,https://i.scdn.co/image/ab67616d0000b273f90013f508d9eebaa506eaf1,157,166,0.625,0.839,6,0,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,233520.0,2022
1834,157,Bad Bunny,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,Vete,2020-02-29,20,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,7,-1,0.886,0.672,1,1,-4.394,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024.0,2020
29580,157,Anne-Marie,Anne-Marie,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,dance pop,2002,2018-04-27,18,https://i.scdn.co/image/ab67616d0000b27338aae75dc37fb42457866ffd,9,166,0.697,0.683,1,0,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,186987.0,2018
414,157,Myke Towers,Myke Towers,spotify:artist:7iK8PXO48WeuP03g8YR51W,latin,ALMAS GEMELAS,2021-07-22,1,https://i.scdn.co/image/ab67616d0000b27301630da70721f094766d2d92,26,160,0.793,0.745,7,1,-4.579,0.0571,0.182,0.000189,0.293,0.716,94.979,235411.0,2021
6944,157,"Migrantes, El Retutu, FMK, Nico Valdi",Migrantes,spotify:artist:48R2gYdPKtfnfKAzhSVPUx,cumbia pop,Hoy Volvi a Verte - Remix,2021-12-15,1,https://i.scdn.co/image/ab67616d0000b273bd14fe1ec46ff5175581cf93,70,133,0.706,0.727,10,1,-7.994,0.0669,0.193,0.0,0.063,0.738,137.851,162462.0,2021
329,157,Luis Miguel,Luis Miguel,spotify:artist:2nszmSgqreHSdJA3zWPyrW,latin pop,Hasta Que Me Olvides,1993-01-01,10,https://i.scdn.co/image/ab67616d0000b273e5f098d592c28ed04867b918,62,137,0.641,0.593,3,1,-7.884,0.0264,0.46,0.0,0.169,0.437,119.828,281000.0,1993
39940,156,Peking Duk,Peking Duk,spotify:artist:0UZ1nu3kcdNlCoiKRjmSSY,australian electropop,Chemicals,2021-06-11,1,https://i.scdn.co/image/ab67616d0000b2736192393b3ec1f67ef3d8a88e,156,-1,0.635,0.609,5,1,-5.575,0.0291,0.0052,0.0,0.21,0.47,105.017,192160.0,2021
40091,156,"Keith Urban, P!nk",Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,contemporary country,One Too Many,2020-09-18,16,https://i.scdn.co/image/ab67616d0000b27320e1f9d26567e0fbb562a6a5,33,138,0.697,0.535,4,1,-6.504,0.068,0.247,0.0,0.569,0.594,82.959,203893.0,2020
591,156,Tan Bionica,Tan Bionica,spotify:artist:37MCoi4pcUf9EKsPXeuCqU,argentine telepop,Beautiful,2010-01-01,12,https://i.scdn.co/image/ab67616d0000b27350f51b0f85591a1e27ceab3c,156,174,0.618,0.59,3,1,-7.72,0.0341,0.134,0.0,0.206,0.688,119.954,216387.0,2010
7548,156,"Manuel Turizo, Wisin & Yandel",Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B,latin,Mala Costumbre,2021-01-07,1,https://i.scdn.co/image/ab67616d0000b2739c209e10df9bc55db5911192,101,141,0.823,0.772,0,1,-4.935,0.0591,0.243,0.0,0.118,0.582,96.001,230728.0,2021
880,156,Harry Styles,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,Daydreaming,2022-05-20,13,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,72,72,0.707,0.811,4,0,-5.298,0.0304,0.311,0.0152,0.131,0.899,113.971,187342.0,2022
6942,156,"Paulo Londra, Lenny Tavárez",Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,Nena Maldición (feat. Lenny Tavárez),2019-05-23,18,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,5,134,0.566,0.531,6,1,-6.635,0.0716,0.192,0.0,0.179,0.367,118.96,227518.0,2019
328,156,j mena,j mena,spotify:artist:6iYRN5eaz8LSxvwkhmwkRj,pop argentino,Ya No Te Extraño,2021-06-02,1,https://i.scdn.co/image/ab67616d0000b2731eb850027f3b16c142dc5dce,68,102,0.803,0.486,8,0,-7.292,0.492,0.642,0.0,0.333,0.818,114.901,152345.0,2021
43490,156,"Kygo, OneRepublic",Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,tropical house,Lose Somebody,2020-05-29,18,https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2,29,198,0.58,0.586,1,1,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,2020
31374,156,Chillinit,Chillinit,spotify:artist:5TUXXyB6ZKCdd0vQx6yR2J,aussie drill,Henny & Reefer,2021-04-13,1,https://i.scdn.co/image/ab67616d0000b273e884efdaeee459d0bf87e13c,76,76,0.903,0.594,1,1,-6.209,0.372,0.386,0.0,0.104,0.819,140.045,196786.0,2021
1230,155,Nicki Nicole,Nicki Nicole,spotify:artist:2UZIAOlrnyZmyzt1nuXr9y,trap argentino,Colocao,2020-05-13,1,https://i.scdn.co/image/ab67616d0000b273dfcbe5bdc2679e14090dad39,1,149,0.811,0.712,10,0,-3.773,0.054,0.28,0.0,0.106,0.576,90.02,179967.0,2020
33724,155,Jack Harlow,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,kentucky hip hop,Lil Secret,2022-05-05,15,https://i.scdn.co/image/ab67616d0000b273fd1a49a5b8b9eca67f3911d8,155,-1,0.779,0.653,11,0,-5.977,0.206,0.144,0.0,0.0955,0.841,69.056,129565.0,2022
37467,155,Michael Bublé,Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,canadian pop,Silent Night,2011-10-14,16,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab,155,-1,0.24,0.124,7,1,-14.542,0.0308,0.959,0.0237,0.103,0.113,80.986,227520.0,2011
41095,155,"Nathan Evans, 220 KID, Billen Ted",Nathan Evans,spotify:artist:1PKErrAhYFdfrDymGHRQRo,0,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,2021-01-21,1,https://i.scdn.co/image/ab67616d0000b273b55f1a2f0299d6525c6ac99e,148,148,0.722,0.893,0,0,-3.255,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750.0,2021
1995,155,Leo Mattioli,Leo Mattioli,spotify:artist:2Mu8h5sFkOziL0Rfn7FXIA,cumbia santafesina,Tramposa Y Mentirosa,2000-05-08,12,https://i.scdn.co/image/ab67616d0000b273efa537eea0a7a7f12f784ce8,155,-1,0.562,0.756,11,0,-4.541,0.0487,0.217,0.0,0.15,0.841,87.771,212400.0,2000
7546,155,"Alan Gomez, Jona Mix",Alan Gomez,spotify:artist:6oMRQ5H3A2XA5I3RG3leni,cumbia 420,Hoy Se Chicha - Remix,2021-01-26,1,https://i.scdn.co/image/ab67616d0000b27397a4fd6fb39e7b48df65082e,155,160,0.516,0.638,11,0,-7.233,0.344,0.0201,4.95e-05,0.155,0.61,50.989,128425.0,2021
29579,155,MKTO,MKTO,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,uk pop,Classic,2012-01-01,11,https://i.scdn.co/image/ab67616d0000b2739474419f15773875a495eed3,94,164,0.72,0.791,1,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,175427.0,2012
30006,155,Declan McKenna,Declan McKenna,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,indie pop,Brazil,2017-07-21,11,https://i.scdn.co/image/ab67616d0000b273ec8be21d32e663885fbb244e,92,161,0.687,0.617,4,1,-5.213,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,252307.0,2017
1740,155,Maria Becerra,Maria Becerra,spotify:artist:1DxLCyH42yaHKGK3cl5bvG,latin pop,Hace Rato,2021-08-26,11,https://i.scdn.co/image/ab67616d0000b2731c8755a712cc2635d4e4c82b,155,-1,0.81,0.571,11,0,-5.638,0.0641,0.0424,4.58e-05,0.0831,0.583,92.028,193043.0,2021
6940,155,"LIT killah, Duki",LIT killah,spotify:artist:1vqR17Iv8VFdzure1TAXEq,trap latino,Mala Mía,2021-08-19,14,https://i.scdn.co/image/ab67616d0000b273017f7f0b78acc1b124f4cb80,18,151,0.68,0.682,7,0,-3.873,0.0781,0.202,0.0,0.118,0.53,176.189,190929.0,2021
33582,154,Burl Ives,Burl Ives,spotify:artist:0MHgLfmQdutffmvWe5XBTN,adult standards,A Holly Jolly Christmas - Single Version,1965-01-01,12,https://i.scdn.co/image/ab67616d0000b273efe2a536761d4f8e8401ae62,31,-1,0.683,0.375,0,1,-13.056,0.0303,0.579,0.0,0.076,0.888,140.467,135533.0,1965
3941,154,Tiago PZK,Tiago PZK,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1,trap argentino,Casa De Chapa,2022-07-07,1,https://i.scdn.co/image/ab67616d0000b273efb16cdb58abf672bba37e56,154,-1,0.447,0.68,7,1,-6.099,0.104,0.133,0.0,0.108,0.229,123.841,153806.0,2022
29858,154,Khalid,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,pop,Better,2018-10-18,7,https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c,4,156,0.596,0.552,0,0,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,229320.0,2018
7541,154,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Dalex,spotify:artist:0KPX4Ucy9dk82uj4GpKesn,r&b en espanol,Hola - Remix,2019-11-01,1,https://i.scdn.co/image/ab67616d0000b2738f0f79f8cb6c758356ec53b6,2,138,0.655,0.672,0,0,-5.98,0.311,0.471,0.0,0.0767,0.343,181.877,249520.0,2019
33166,154,Justus Bennetts,Justus Bennetts,spotify:artist:4PcesEvU9iICf7dwNt5B3l,gen z singer-songwriter,Bad Day,2021-09-07,4,https://i.scdn.co/image/ab67616d0000b273eaeb36403b9acd9001b6f827,114,114,0.883,0.713,9,1,-4.684,0.307,0.0125,0.0,0.45,0.855,89.025,108800.0,2021
